"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","qtrly_estabs_count","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs_count","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_count_chg","oty_qtrly_estabs_count_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct","oty_month2_emplvl_chg","oty_month2_emplvl_pct","oty_month3_emplvl_chg","oty_month3_emplvl_pct","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct"
"42101","5","54186","77","0","2015","1","","Philadelphia County, Pennsylvania","Private","Direct mail advertising","County, NAICS 5-digit -- by ownership sector","All establishment sizes",8,204,219,217,3505555,1646283,137835,1264,"",0.78,0.94,1.01,1.01,1.03,1.23,1.36,1.05,"",1,14.3,31,17.9,43,24.4,39,21.9,1427370,68.7,422856,34.6,26814,24.2,354,38.9
"42101","5","54186","77","0","2015","2","","Philadelphia County, Pennsylvania","Private","Direct mail advertising","County, NAICS 5-digit -- by ownership sector","All establishment sizes",8,216,218,223,3224113,350244,31042,1132,"",0.80,1.01,1.03,1.06,0.97,1.08,1.42,0.94,"",1,14.3,37,20.7,40,22.5,50,28.9,991276,44.4,39975,12.9,3385,12.2,160,16.5
"42101","5","54186","77","0","2015","3","","Philadelphia County, Pennsylvania","Private","Direct mail advertising","County, NAICS 5-digit -- by ownership sector","All establishment sizes",8,230,227,222,3310884,188564,13013,1125,"",0.81,1.08,1.08,1.05,0.99,1.09,1.19,0.93,"",1,14.3,61,36.1,58,34.3,59,36.2,1213631,57.9,139751,286.3,9253,246.1,159,16.5
"42101","5","54186","77","0","2015","4","","Philadelphia County, Pennsylvania","Private","Direct mail advertising","County, NAICS 5-digit -- by ownership sector","All establishment sizes",7,233,237,242,3951106,196736,13879,1281,"",0.71,1.09,1.11,1.13,1.03,1.33,1.39,0.92,"",0,0.0,66,39.5,68,40.2,69,39.9,1570638,66.0,103971,112.1,5228,60.4,202,18.7
"42101","5","541860","78","0","2015","1","","Philadelphia County, Pennsylvania","Private","Direct mail advertising","County, NAICS 6-digit -- by ownership sector","All establishment sizes",8,204,219,217,3505555,1646283,137835,1264,"",0.78,0.94,1.01,1.01,1.03,1.23,1.36,1.05,"",1,14.3,31,17.9,43,24.4,39,21.9,1427370,68.7,422856,34.6,26814,24.2,354,38.9
"42101","5","541860","78","0","2015","2","","Philadelphia County, Pennsylvania","Private","Direct mail advertising","County, NAICS 6-digit -- by ownership sector","All establishment sizes",8,216,218,223,3224113,350244,31042,1132,"",0.80,1.01,1.03,1.06,0.97,1.08,1.42,0.94,"",1,14.3,37,20.7,40,22.5,50,28.9,991276,44.4,39975,12.9,3385,12.2,160,16.5
"42101","5","541860","78","0","2015","3","","Philadelphia County, Pennsylvania","Private","Direct mail advertising","County, NAICS 6-digit -- by ownership sector","All establishment sizes",8,230,227,222,3310884,188564,13013,1125,"",0.81,1.08,1.08,1.05,0.99,1.09,1.19,0.93,"",1,14.3,61,36.1,58,34.3,59,36.2,1213631,57.9,139751,286.3,9253,246.1,159,16.5
"42101","5","541860","78","0","2015","4","","Philadelphia County, Pennsylvania","Private","Direct mail advertising","County, NAICS 6-digit -- by ownership sector","All establishment sizes",7,233,237,242,3951106,196736,13879,1281,"",0.71,1.09,1.11,1.13,1.03,1.33,1.39,0.92,"",0,0.0,66,39.5,68,40.2,69,39.9,1570638,66.0,103971,112.1,5228,60.4,202,18.7
"42101","5","54187","77","0","2015","1","N","Philadelphia County, Pennsylvania","Private","Advertising material distribution services","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.22,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42101","5","54187","77","0","2015","2","N","Philadelphia County, Pennsylvania","Private","Advertising material distribution services","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.22,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42101","5","54187","77","0","2015","3","N","Philadelphia County, Pennsylvania","Private","Advertising material distribution services","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.22,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42101","5","54187","77","0","2015","4","N","Philadelphia County, Pennsylvania","Private","Advertising material distribution services","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.22,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42101","5","541870","78","0","2015","1","N","Philadelphia County, Pennsylvania","Private","Advertising material distribution services","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.22,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42101","5","541870","78","0","2015","2","N","Philadelphia County, Pennsylvania","Private","Advertising material distribution services","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.22,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42101","5","541870","78","0","2015","3","N","Philadelphia County, Pennsylvania","Private","Advertising material distribution services","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.22,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42101","5","541870","78","0","2015","4","N","Philadelphia County, Pennsylvania","Private","Advertising material distribution services","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.22,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42101","5","54189","77","0","2015","1","","Philadelphia County, Pennsylvania","Private","Other services related to advertising","County, NAICS 5-digit -- by ownership sector","All establishment sizes",12,32,32,33,541334,172792,9927,1288,"",0.39,0.07,0.07,0.07,0.13,0.10,0.09,1.82,"",1,9.1,-2,-5.9,-2,-5.9,-1,-2.9,-22327,-4.0,-34274,-16.6,-4622,-31.8,13,1.0
"42101","5","54189","77","0","2015","2","","Philadelphia County, Pennsylvania","Private","Other services related to advertising","County, NAICS 5-digit -- by ownership sector","All establishment sizes",12,28,31,32,519590,40626,2209,1318,"",0.40,0.06,0.07,0.07,0.13,0.07,0.06,1.91,"N",1,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42101","5","54189","77","0","2015","3","N","Philadelphia County, Pennsylvania","Private","Other services related to advertising","County, NAICS 5-digit -- by ownership sector","All establishment sizes",12,0,0,0,0,0,0,0,"N",0.40,0,0,0,0,0,0,0,"N",1,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42101","5","54189","77","0","2015","4","N","Philadelphia County, Pennsylvania","Private","Other services related to advertising","County, NAICS 5-digit -- by ownership sector","All establishment sizes",12,0,0,0,0,0,0,0,"N",0.39,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42101","5","541890","78","0","2015","1","","Philadelphia County, Pennsylvania","Private","Other services related to advertising","County, NAICS 6-digit -- by ownership sector","All establishment sizes",12,32,32,33,541334,172792,9927,1288,"",0.39,0.07,0.07,0.07,0.13,0.10,0.09,1.82,"",1,9.1,-2,-5.9,-2,-5.9,-1,-2.9,-22327,-4.0,-34274,-16.6,-4622,-31.8,13,1.0
"42101","5","541890","78","0","2015","2","","Philadelphia County, Pennsylvania","Private","Other services related to advertising","County, NAICS 6-digit -- by ownership sector","All establishment sizes",12,28,31,32,519590,40626,2209,1318,"",0.40,0.06,0.07,0.07,0.13,0.07,0.06,1.91,"N",1,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42101","5","541890","78","0","2015","3","N","Philadelphia County, Pennsylvania","Private","Other services related to advertising","County, NAICS 6-digit -- by ownership sector","All establishment sizes",12,0,0,0,0,0,0,0,"N",0.40,0,0,0,0,0,0,0,"N",1,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42101","5","541890","78","0","2015","4","N","Philadelphia County, Pennsylvania","Private","Other services related to advertising","County, NAICS 6-digit -- by ownership sector","All establishment sizes",12,0,0,0,0,0,0,0,"N",0.39,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42101","5","5419","76","0","2015","1","","Philadelphia County, Pennsylvania","Private","Other professional and technical services","County, NAICS 4-digit -- by ownership sector","All establishment sizes",228,1391,1377,1350,15286396,8930490,452825,857,"",0.74,0.47,0.46,0.45,0.36,0.58,0.53,0.79,"",21,10.1,118,9.3,108,8.5,60,4.7,1542317,11.2,931161,11.6,5724,1.3,29,3.5
"42101","5","5419","76","0","2015","2","","Philadelphia County, Pennsylvania","Private","Other professional and technical services","County, NAICS 4-digit -- by ownership sector","All establishment sizes",234,1368,1318,1391,17945081,2776196,141766,1016,"",0.76,0.45,0.43,0.45,0.43,0.62,0.62,0.95,"",23,10.9,87,6.8,114,9.5,173,14.2,1902476,11.9,333738,13.7,7157,5.3,16,1.6
"42101","5","5419","76","0","2015","3","","Philadelphia County, Pennsylvania","Private","Other professional and technical services","County, NAICS 4-digit -- by ownership sector","All establishment sizes",231,1348,1336,1349,17026954,1578997,81892,974,"",0.74,0.44,0.43,0.44,0.39,0.54,0.55,0.90,"",14,6.5,145,12.1,101,8.2,96,7.7,1232523,7.8,2588,0.2,-5247,-6.0,-14,-1.4
"42101","5","5419","76","0","2015","4","","Philadelphia County, Pennsylvania","Private","Other professional and technical services","County, NAICS 4-digit -- by ownership sector","All establishment sizes",233,1399,1369,1385,21551667,1532897,83398,1198,"",0.74,0.45,0.43,0.44,0.43,0.57,0.57,0.99,"",10,4.5,97,7.5,75,5.8,-53,-3.7,731096,3.5,9419,0.6,-7840,-8.6,7,0.6
"42101","5","54191","77","0","2015","1","","Philadelphia County, Pennsylvania","Private","Marketing research and public opinion polling","County, NAICS 5-digit -- by ownership sector","All establishment sizes",28,474,448,436,4137978,2611445,154237,703,"",0.93,1.05,0.97,0.95,0.40,0.95,0.74,0.41,"",0,0.0,49,11.5,20,4.7,13,3.1,-28335,-0.7,152254,6.2,2050,1.3,-50,-6.6
"42101","5","54191","77","0","2015","2","","Philadelphia County, Pennsylvania","Private","Marketing research and public opinion polling","County, NAICS 5-digit -- by ownership sector","All establishment sizes",28,423,356,388,4031586,934845,58525,797,"",0.94,0.93,0.78,0.85,0.42,1.78,1.59,0.50,"",0,0.0,19,4.7,35,10.9,73,23.2,255520,6.8,172480,22.6,9788,20.1,-41,-4.9
"42101","5","54191","77","0","2015","3","","Philadelphia County, Pennsylvania","Private","Marketing research and public opinion polling","County, NAICS 5-digit -- by ownership sector","All establishment sizes",29,356,352,336,3549494,402592,27182,785,"",0.96,0.78,0.78,0.75,0.40,1.21,1.13,0.52,"",1,3.6,45,14.5,23,7.0,3,0.9,-169007,-4.5,-21543,-5.1,1967,7.8,-97,-11.0
"42101","5","54191","77","0","2015","4","","Philadelphia County, Pennsylvania","Private","Marketing research and public opinion polling","County, NAICS 5-digit -- by ownership sector","All establishment sizes",29,347,338,353,4395190,387940,25870,977,"",0.97,0.76,0.73,0.77,0.42,1.22,1.10,0.55,"",1,3.6,-9,-2.5,-8,-2.3,-133,-27.4,-1115846,-20.2,-190079,-32.9,-14723,-36.3,-94,-8.8
"42101","5","541910","78","0","2015","1","","Philadelphia County, Pennsylvania","Private","Marketing research and public opinion polling","County, NAICS 6-digit -- by ownership sector","All establishment sizes",28,474,448,436,4137978,2611445,154237,703,"",0.93,1.05,0.97,0.95,0.40,0.95,0.74,0.41,"",0,0.0,49,11.5,20,4.7,13,3.1,-28335,-0.7,152254,6.2,2050,1.3,-50,-6.6
"42101","5","541910","78","0","2015","2","","Philadelphia County, Pennsylvania","Private","Marketing research and public opinion polling","County, NAICS 6-digit -- by ownership sector","All establishment sizes",28,423,356,388,4031586,934845,58525,797,"",0.94,0.93,0.78,0.85,0.42,1.78,1.59,0.50,"",0,0.0,19,4.7,35,10.9,73,23.2,255520,6.8,172480,22.6,9788,20.1,-41,-4.9
"42101","5","541910","78","0","2015","3","","Philadelphia County, Pennsylvania","Private","Marketing research and public opinion polling","County, NAICS 6-digit -- by ownership sector","All establishment sizes",29,356,352,336,3549494,402592,27182,785,"",0.96,0.78,0.78,0.75,0.40,1.21,1.13,0.52,"",1,3.6,45,14.5,23,7.0,3,0.9,-169007,-4.5,-21543,-5.1,1967,7.8,-97,-11.0
"42101","5","541910","78","0","2015","4","","Philadelphia County, Pennsylvania","Private","Marketing research and public opinion polling","County, NAICS 6-digit -- by ownership sector","All establishment sizes",29,347,338,353,4395190,387940,25870,977,"",0.97,0.76,0.73,0.77,0.42,1.22,1.10,0.55,"",1,3.6,-9,-2.5,-8,-2.3,-133,-27.4,-1115846,-20.2,-190079,-32.9,-14723,-36.3,-94,-8.8
"42101","5","54192","77","0","2015","1","","Philadelphia County, Pennsylvania","Private","Photographic services","County, NAICS 5-digit -- by ownership sector","All establishment sizes",41,71,72,66,675783,448224,20099,746,"",0.82,0.30,0.31,0.26,0.36,0.50,0.27,1.23,"",-2,-4.7,5,7.6,6,9.1,-9,-12.0,70066,11.6,35439,8.6,271,1.4,71,10.5
"42101","5","54192","77","0","2015","2","","Philadelphia County, Pennsylvania","Private","Photographic services","County, NAICS 5-digit -- by ownership sector","All establishment sizes",43,75,77,91,799731,175802,9118,759,"",0.88,0.29,0.30,0.37,0.38,0.47,0.29,1.18,"",1,2.4,-8,-9.6,-10,-11.5,4,4.6,80392,11.2,-14255,-7.5,391,4.5,113,17.5
"42101","5","54192","77","0","2015","3","","Philadelphia County, Pennsylvania","Private","Photographic services","County, NAICS 5-digit -- by ownership sector","All establishment sizes",44,88,80,101,946113,144327,7279,812,"",0.90,0.37,0.31,0.37,0.43,0.56,0.34,1.23,"",3,7.3,1,1.1,-5,-5.9,7,7.4,102503,12.2,-946,-0.7,-442,-5.7,80,10.9
"42101","5","54192","77","0","2015","4","","Philadelphia County, Pennsylvania","Private","Photographic services","County, NAICS 5-digit -- by ownership sector","All establishment sizes",45,105,111,121,1693047,183981,12316,1159,"",0.92,0.38,0.38,0.40,0.58,0.61,0.46,1.50,"",5,12.5,-7,-6.2,-4,-3.5,3,2.5,469655,38.4,34937,23.4,1011,8.9,341,41.7
"42101","5","541921","78","0","2015","1","","Philadelphia County, Pennsylvania","Private","Photography studios, portrait","County, NAICS 6-digit -- by ownership sector","All establishment sizes",29,44,45,40,299546,245229,11499,536,"",0.77,0.23,0.23,0.19,0.23,0.37,0.20,1.06,"",-2,-6.5,6,15.8,9,25.0,0,0.0,47079,18.6,41629,20.4,1280,12.5,25,4.9
"42101","5","541921","78","0","2015","2","","Philadelphia County, Pennsylvania","Private","Photography studios, portrait","County, NAICS 6-digit -- by ownership sector","All establishment sizes",31,52,54,66,419855,154985,8293,563,"",0.85,0.25,0.25,0.33,0.29,0.51,0.30,1.03,"",1,3.3,8,18.2,6,12.5,19,40.4,96931,30.0,19444,14.3,1834,28.4,27,5.0
"42101","5","541921","78","0","2015","3","","Philadelphia County, Pennsylvania","Private","Photography studios, portrait","County, NAICS 6-digit -- by ownership sector","All establishment sizes",32,63,53,73,463042,118716,6171,565,"",0.88,0.33,0.25,0.32,0.30,0.55,0.33,1.00,"",3,10.3,14,28.6,5,10.4,14,23.7,82263,21.6,5768,5.1,-258,-4.0,2,0.4
"42101","5","541921","78","0","2015","4","","Philadelphia County, Pennsylvania","Private","Photography studios, portrait","County, NAICS 6-digit -- by ownership sector","All establishment sizes",33,77,83,91,799062,159159,11079,735,"",0.90,0.33,0.34,0.36,0.40,0.61,0.46,1.18,"",5,17.9,8,11.6,10,13.7,14,18.2,310202,63.5,30022,23.2,899,8.8,220,42.7
"42101","5","541922","78","0","2015","1","","Philadelphia County, Pennsylvania","Private","Commercial photography","County, NAICS 6-digit -- by ownership sector","All establishment sizes",12,27,27,26,376237,202995,8600,1085,"",0.96,0.64,0.64,0.59,0.63,0.88,0.55,1.00,"",0,0.0,-1,-3.6,-3,-10.0,-9,-25.7,22987,6.5,-6190,-3.0,-1009,-10.5,208,23.7
"42101","5","541922","78","0","2015","2","","Philadelphia County, Pennsylvania","Private","Commercial photography","County, NAICS 6-digit -- by ownership sector","All establishment sizes",12,23,23,25,379876,20817,825,1235,"",0.97,0.52,0.50,0.56,0.60,0.31,0.21,1.13,"",0,0.0,-16,-41.0,-16,-41.0,-15,-37.5,-16539,-4.2,-33699,-61.8,-1443,-63.6,460,59.4
"42101","5","541922","78","0","2015","3","","Philadelphia County, Pennsylvania","Private","Commercial photography","County, NAICS 6-digit -- by ownership sector","All establishment sizes",12,25,27,28,483071,25611,1108,1393,"",0.97,0.55,0.60,0.62,0.74,0.60,0.43,1.25,"",0,0.0,-13,-34.2,-10,-27.0,-7,-20.0,20240,4.4,-6714,-20.8,-184,-14.2,422,43.5
"42101","5","541922","78","0","2015","4","","Philadelphia County, Pennsylvania","Private","Commercial photography","County, NAICS 6-digit -- by ownership sector","All establishment sizes",12,28,28,30,893985,24822,1237,2399,"",0.96,0.61,0.61,0.63,0.95,0.58,0.49,1.54,"",0,0.0,-15,-34.9,-14,-33.3,-11,-26.8,159453,21.7,4915,24.7,112,10.0,1054,78.4
"42101","5","54193","77","0","2015","1","","Philadelphia County, Pennsylvania","Private","Translation and interpretation services","County, NAICS 5-digit -- by ownership sector","All establishment sizes",15,106,107,103,1535228,832146,36925,1121,"",1.24,0.75,0.74,0.71,0.84,1.14,0.74,1.14,"",0,0.0,15,16.5,8,8.1,5,5.1,276689,22.0,96697,13.1,-12544,-25.4,113,11.2
"42101","5","54193","77","0","2015","2","","Philadelphia County, Pennsylvania","Private","Translation and interpretation services","County, NAICS 5-digit -- by ownership sector","All establishment sizes",15,103,102,103,1767397,152285,6462,1324,"",1.25,0.71,0.71,0.71,0.94,0.75,0.54,1.33,"",1,7.1,4,4.0,0,0.0,-3,-2.8,244029,16.0,-32696,-17.7,-5709,-46.9,179,15.6
"42101","5","54193","77","0","2015","3","","Philadelphia County, Pennsylvania","Private","Translation and interpretation services","County, NAICS 5-digit -- by ownership sector","All establishment sizes",16,107,106,106,1724578,133183,5639,1248,"",1.31,0.74,0.73,0.73,0.89,0.90,0.69,1.22,"",2,14.3,0,0.0,4,3.9,2,1.9,224563,15.0,48120,56.6,71,1.3,142,12.8
"42101","5","54193","77","0","2015","4","","Philadelphia County, Pennsylvania","Private","Translation and interpretation services","County, NAICS 5-digit -- by ownership sector","All establishment sizes",18,115,115,118,2251457,100758,4099,1493,"",1.46,0.77,0.77,0.79,1.02,0.75,0.50,1.31,"",4,28.6,10,9.5,13,12.7,13,12.4,348081,18.3,9901,10.9,-1342,-24.7,85,6.0
"42101","5","541930","78","0","2015","1","","Philadelphia County, Pennsylvania","Private","Translation and interpretation services","County, NAICS 6-digit -- by ownership sector","All establishment sizes",15,106,107,103,1535228,832146,36925,1121,"",1.24,0.75,0.74,0.71,0.84,1.14,0.74,1.14,"",0,0.0,15,16.5,8,8.1,5,5.1,276689,22.0,96697,13.1,-12544,-25.4,113,11.2
"42101","5","541930","78","0","2015","2","","Philadelphia County, Pennsylvania","Private","Translation and interpretation services","County, NAICS 6-digit -- by ownership sector","All establishment sizes",15,103,102,103,1767397,152285,6462,1324,"",1.25,0.71,0.71,0.71,0.94,0.75,0.54,1.33,"",1,7.1,4,4.0,0,0.0,-3,-2.8,244029,16.0,-32696,-17.7,-5709,-46.9,179,15.6
"42101","5","541930","78","0","2015","3","","Philadelphia County, Pennsylvania","Private","Translation and interpretation services","County, NAICS 6-digit -- by ownership sector","All establishment sizes",16,107,106,106,1724578,133183,5639,1248,"",1.31,0.74,0.73,0.73,0.89,0.90,0.69,1.22,"",2,14.3,0,0.0,4,3.9,2,1.9,224563,15.0,48120,56.6,71,1.3,142,12.8
"42101","5","541930","78","0","2015","4","","Philadelphia County, Pennsylvania","Private","Translation and interpretation services","County, NAICS 6-digit -- by ownership sector","All establishment sizes",18,115,115,118,2251457,100758,4099,1493,"",1.46,0.77,0.77,0.79,1.02,0.75,0.50,1.31,"",4,28.6,10,9.5,13,12.7,13,12.4,348081,18.3,9901,10.9,-1342,-24.7,85,6.0
"42101","5","54194","77","0","2015","1","","Philadelphia County, Pennsylvania","Private","Veterinary services","County, NAICS 5-digit -- by ownership sector","All establishment sizes",51,428,427,422,3758095,2578370,108349,679,"",0.46,0.27,0.27,0.27,0.24,0.36,0.41,0.90,"",5,10.9,54,14.4,48,12.7,43,11.3,706463,23.2,486567,23.3,18563,20.7,57,9.2
"42101","5","54194","77","0","2015","2","","Philadelphia County, Pennsylvania","Private","Veterinary services","County, NAICS 5-digit -- by ownership sector","All establishment sizes",54,432,451,477,4388529,1024708,43812,745,"",0.50,0.27,0.28,0.30,0.26,0.42,0.50,0.93,"",7,14.9,50,13.1,67,17.4,86,22.0,988214,29.1,219569,27.3,9286,26.9,67,9.9
"42101","5","54194","77","0","2015","3","","Philadelphia County, Pennsylvania","Private","Veterinary services","County, NAICS 5-digit -- by ownership sector","All establishment sizes",50,477,479,473,4643241,585849,25126,750,"",0.46,0.29,0.30,0.29,0.27,0.38,0.46,0.90,"",2,4.2,102,27.2,84,21.3,86,22.2,965502,26.3,129670,28.4,5836,30.3,16,2.2
"42101","5","54194","77","0","2015","4","","Philadelphia County, Pennsylvania","Private","Veterinary services","County, NAICS 5-digit -- by ownership sector","All establishment sizes",50,482,468,464,4818911,501042,21694,786,"",0.46,0.30,0.29,0.28,0.25,0.38,0.46,0.86,"",0,0.0,98,25.5,77,19.7,73,18.7,1087342,29.1,118222,30.9,6100,39.1,47,6.4
"42101","5","541940","78","0","2015","1","","Philadelphia County, Pennsylvania","Private","Veterinary services","County, NAICS 6-digit -- by ownership sector","All establishment sizes",51,428,427,422,3758095,2578370,108349,679,"",0.46,0.27,0.27,0.27,0.24,0.36,0.41,0.90,"",5,10.9,54,14.4,48,12.7,43,11.3,706463,23.2,486567,23.3,18563,20.7,57,9.2
"42101","5","541940","78","0","2015","2","","Philadelphia County, Pennsylvania","Private","Veterinary services","County, NAICS 6-digit -- by ownership sector","All establishment sizes",54,432,451,477,4388529,1024708,43812,745,"",0.50,0.27,0.28,0.30,0.26,0.42,0.50,0.93,"",7,14.9,50,13.1,67,17.4,86,22.0,988214,29.1,219569,27.3,9286,26.9,67,9.9
"42101","5","541940","78","0","2015","3","","Philadelphia County, Pennsylvania","Private","Veterinary services","County, NAICS 6-digit -- by ownership sector","All establishment sizes",50,477,479,473,4643241,585849,25126,750,"",0.46,0.29,0.30,0.29,0.27,0.38,0.46,0.90,"",2,4.2,102,27.2,84,21.3,86,22.2,965502,26.3,129670,28.4,5836,30.3,16,2.2
"42101","5","541940","78","0","2015","4","","Philadelphia County, Pennsylvania","Private","Veterinary services","County, NAICS 6-digit -- by ownership sector","All establishment sizes",50,482,468,464,4818911,501042,21694,786,"",0.46,0.30,0.29,0.28,0.25,0.38,0.46,0.86,"",0,0.0,98,25.5,77,19.7,73,18.7,1087342,29.1,118222,30.9,6100,39.1,47,6.4
"42101","5","54199","77","0","2015","1","","Philadelphia County, Pennsylvania","Private","All other professional and technical services","County, NAICS 5-digit -- by ownership sector","All establishment sizes",93,312,323,323,5179312,2460305,133215,1248,"",0.89,0.55,0.56,0.56,0.41,0.62,0.52,0.74,"",18,24.0,-5,-1.6,26,8.8,8,2.5,517434,11.1,160204,7.0,-2616,-1.9,90,7.8
"42101","5","54199","77","0","2015","2","","Philadelphia County, Pennsylvania","Private","All other professional and technical services","County, NAICS 5-digit -- by ownership sector","All establishment sizes",94,335,332,332,6957838,488556,23849,1607,"",0.88,0.56,0.55,0.55,0.58,0.51,0.40,1.03,"",14,17.5,22,7.0,22,7.1,13,4.1,334321,5.0,-11360,-2.3,-6599,-21.7,-16,-1.0
"42101","5","54199","77","0","2015","3","","Philadelphia County, Pennsylvania","Private","All other professional and technical services","County, NAICS 5-digit -- by ownership sector","All establishment sizes",92,320,319,333,6163528,313046,16666,1463,"",0.83,0.52,0.52,0.54,0.48,0.49,0.42,0.91,"",6,7.0,-3,-0.9,-5,-1.5,-2,-0.6,108962,1.8,-152713,-32.8,-12679,-43.2,40,2.8
"42101","5","54199","77","0","2015","4","","Philadelphia County, Pennsylvania","Private","All other professional and technical services","County, NAICS 5-digit -- by ownership sector","All establishment sizes",91,350,337,329,8393062,359176,19419,1906,"",0.80,0.55,0.53,0.51,0.56,0.57,0.48,1.06,"",0,0.0,5,1.4,-3,-0.9,-9,-2.7,-58136,-0.7,36438,11.3,1114,6.1,0,0.0
"42101","5","541990","78","0","2015","1","","Philadelphia County, Pennsylvania","Private","All other professional and technical services","County, NAICS 6-digit -- by ownership sector","All establishment sizes",93,312,323,323,5179312,2460305,133215,1248,"",0.89,0.55,0.56,0.56,0.41,0.62,0.52,0.74,"",18,24.0,-5,-1.6,26,8.8,8,2.5,517434,11.1,160204,7.0,-2616,-1.9,90,7.8
"42101","5","541990","78","0","2015","2","","Philadelphia County, Pennsylvania","Private","All other professional and technical services","County, NAICS 6-digit -- by ownership sector","All establishment sizes",94,335,332,332,6957838,488556,23849,1607,"",0.88,0.56,0.55,0.55,0.58,0.51,0.40,1.03,"",14,17.5,22,7.0,22,7.1,13,4.1,334321,5.0,-11360,-2.3,-6599,-21.7,-16,-1.0
"42101","5","541990","78","0","2015","3","","Philadelphia County, Pennsylvania","Private","All other professional and technical services","County, NAICS 6-digit -- by ownership sector","All establishment sizes",92,320,319,333,6163528,313046,16666,1463,"",0.83,0.52,0.52,0.54,0.48,0.49,0.42,0.91,"",6,7.0,-3,-0.9,-5,-1.5,-2,-0.6,108962,1.8,-152713,-32.8,-12679,-43.2,40,2.8
"42101","5","541990","78","0","2015","4","","Philadelphia County, Pennsylvania","Private","All other professional and technical services","County, NAICS 6-digit -- by ownership sector","All establishment sizes",91,350,337,329,8393062,359176,19419,1906,"",0.80,0.55,0.53,0.51,0.56,0.57,0.48,1.06,"",0,0.0,5,1.4,-3,-0.9,-9,-2.7,-58136,-0.7,36438,11.3,1114,6.1,0,0.0
"42101","5","55","74","0","2015","1","","Philadelphia County, Pennsylvania","Private","Management of companies and enterprises","County, NAICS Sector -- by ownership sector","All establishment sizes",293,13071,12930,12944,826184723,133549416,7766009,4896,"",1.30,1.28,1.26,1.26,1.91,1.45,1.44,1.51,"",12,4.3,433,3.4,275,2.2,229,1.8,151908731,22.5,15412491,13.0,-298150,-3.7,802,19.6
"42101","5","55","74","0","2015","2","","Philadelphia County, Pennsylvania","Private","Management of companies and enterprises","County, NAICS Sector -- by ownership sector","All establishment sizes",296,12946,12953,13068,484059283,18465610,1193604,2867,"",1.34,1.26,1.27,1.28,1.51,1.11,1.33,1.19,"",17,6.1,217,1.7,152,1.2,84,0.6,54429117,12.7,23590,0.1,-78955,-6.2,293,11.4
